Row_1,BoardsBeforeCutBill,BoardsAfterCutBill,BoardsInCutBill,MandatoryCuts,CutsMadebyCutBill,CutsPerBoard,Yield,MeanNestingRate,MaxNestingRate,TimesAbove60,LaneFlushes
"[10.75,24] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,218807,118365,248774,50221,2.98995,0.904631668,0.032383278,0.125158415,0,0
"[10.75,24] [24,26] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,210943,126229,248774,42357,2.91131,0.905733306,0.030312949,0.131054414,0,0
"[10.75,24] [26,28] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211054,126118,248774,42468,2.91242,0.905717756,0.031225003,0.132359656,0,0
"[10.75,24] [24,26] [26,28] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203190,133982,248774,34604,2.83378,0.906819394,0.035961524,0.147968816,0,0
"[10.75,24] [28,30] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211248,125924,248774,42662,2.91436,0.905690579,0.03103537,0.142066218,0,0
"[10.75,24] [24,26] [28,30] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203384,133788,248774,34798,2.83572,0.906792217,0.033362829,0.177783276,0,0
"[10.75,24] [26,28] [28,30] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203495,133677,248774,34909,2.83683,0.906776668,0.033558601,0.139832315,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,195631,141541,248774,27045,2.75819,0.907878306,0.039134249,0.148349797,0,0
"[10.75,24] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,219073,118099,248774,50487,2.99261,0.904594405,0.027573922,0.127238127,0,0
"[10.75,24] [24,26] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211209,125963,248774,42623,2.91397,0.905696043,0.028373782,0.134491935,0,0
"[10.75,24] [26,28] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211320,125852,248774,42734,2.91508,0.905680493,0.030415183,0.135283987,0,0
"[10.75,24] [24,26] [26,28] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203456,133716,248774,34870,2.83644,0.906782131,0.035404199,0.13953911,0,0
"[10.75,24] [28,30] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211514,125658,248774,42928,2.91702,0.905653316,0.030645236,0.141161915,0,0
"[10.75,24] [24,26] [28,30] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203650,133522,248774,35064,2.83838,0.906754954,0.032517832,0.135935327,0,0
"[10.75,24] [26,28] [28,30] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203761,133411,248774,35175,2.83949,0.906739405,0.03326915,0.144984709,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,195897,141275,248774,27311,2.76085,0.907841043,0.037939924,0.152778372,0,0
"[10.75,24] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211577,125595,248774,42991,2.91765,0.905644491,0.03466266,0.127894573,0,0
"[10.75,24] [24,26] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203713,133459,248774,35127,2.83901,0.906746129,0.032140346,0.141261863,0,0
"[10.75,24] [26,28] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203824,133348,248774,35238,2.84012,0.906730579,0.032608546,0.153685087,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,195960,141212,248774,27374,2.76148,0.907832217,0.036740516,0.147876461,0,0
"[10.75,24] [28,30] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204018,133154,248774,35432,2.84206,0.906703403,0.03395404,0.157905679,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196154,141018,248774,27568,2.76342,0.907805041,0.035598956,0.17860416,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196265,140907,248774,27679,2.76453,0.907789491,0.036157964,0.151176376,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,188401,148771,248774,19815,2.68589,0.908891129,0.041413085,0.158711655,0,0
"[10.75,24] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,219354,117818,248774,50768,2.99542,0.904555041,0.026611456,0.115339668,0,0
"[10.75,24] [24,26] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211490,125682,248774,42904,2.91678,0.905656678,0.028570899,0.13838011,0,0
"[10.75,24] [26,28] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211601,125571,248774,43015,2.91789,0.905641129,0.035700747,0.147846012,0,0
"[10.75,24] [24,26] [26,28] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203737,133435,248774,35151,2.83925,0.906742767,0.042567833,0.161420438,0,0
"[10.75,24] [28,30] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211795,125377,248774,43209,2.91983,0.905613952,0.029501263,0.126942076,0,0
"[10.75,24] [24,26] [28,30] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203931,133241,248774,35345,2.84119,0.90671559,0.032591662,0.138532428,0,0
"[10.75,24] [26,28] [28,30] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204042,133130,248774,35456,2.8423,0.906700041,0.033750547,0.135132856,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196178,140994,248774,27592,2.76366,0.907801678,0.039131342,0.154059107,0,0
"[10.75,24] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,211858,125314,248774,43272,2.92046,0.905605127,0.034467054,0.153513709,0,0
"[10.75,24] [24,26] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,203994,133178,248774,35408,2.84182,0.906706765,0.03168659,0.144678192,0,0
"[10.75,24] [26,28] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204105,133067,248774,35519,2.84293,0.906691215,0.03434189,0.161535214,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196241,140931,248774,27655,2.76429,0.907792853,0.03862327,0.162374994,0,0
"[10.75,24] [28,30] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204299,132873,248774,35713,2.84487,0.906664038,0.033225676,0.126149007,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196435,140737,248774,27849,2.76623,0.907765676,0.035555834,0.152403209,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196546,140626,248774,27960,2.76734,0.907750127,0.036832518,0.149441781,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,188682,148490,248774,20096,2.6887,0.908851765,0.042231226,0.192354245,0,0
"[10.75,24] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,212124,125048,248774,43538,2.92312,0.905567864,0.030554362,0.133193611,0,0
"[10.75,24] [24,26] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204260,132912,248774,35674,2.84448,0.906669502,0.031087824,0.137470643,0,0
"[10.75,24] [26,28] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204371,132801,248774,35785,2.84559,0.906653952,0.034343382,0.181128498,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196507,140665,248774,27921,2.76695,0.90775559,0.038032165,0.155187769,0,0
"[10.75,24] [28,30] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204565,132607,248774,35979,2.84753,0.906626775,0.035776134,0.163321046,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196701,140471,248774,28115,2.76889,0.907728413,0.035993244,0.147470251,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196812,140360,248774,28226,2.77,0.907712864,0.038328712,0.16332937,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,188948,148224,248774,20362,2.69136,0.908814502,0.041420245,0.173581453,0,0
"[10.75,24] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,204628,132544,248774,36042,2.84816,0.90661795,0.04438376,0.178427804,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196764,140408,248774,28178,2.76952,0.907719588,0.038614432,0.176187221,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,196875,140297,248774,28289,2.77063,0.907704038,0.040450872,0.20282,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,189011,148161,248774,20425,2.69199,0.908805676,0.042885296,0.159930558,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,197069,140103,248774,28483,2.77257,0.907676862,0.044201937,0.211962614,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,189205,147967,248774,20619,2.69393,0.9087785,0.043143758,0.186041077,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,189316,147856,248774,20730,2.69504,0.90876295,0.048211466,0.189272367,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [40,42] [42,44] [44,46] [48,60]",223035,181452,155720,248774,12866,2.6164,0.909864588,0.05003021,0.185166291,0,0
"[10.75,24] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,226360,110812,248774,57774,3.06548,0.903573597,0.027846705,0.130731414,0,0
"[10.75,24] [24,26] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,218496,118676,248774,49910,2.98684,0.904675235,0.030658282,0.169172797,0,0
"[10.75,24] [26,28] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,218607,118565,248774,50021,2.98795,0.904659685,0.032075053,0.141593959,0,0
"[10.75,24] [24,26] [26,28] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,210743,126429,248774,42157,2.90931,0.905761323,0.04346862,0.20979396,0,0
"[10.75,24] [28,30] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,218801,118371,248774,50215,2.98989,0.904632508,0.028822832,0.123738747,0,0
"[10.75,24] [24,26] [28,30] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,210937,126235,248774,42351,2.91125,0.905734146,0.031998787,0.170533567,0,0
"[10.75,24] [26,28] [28,30] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211048,126124,248774,42462,2.91236,0.905718597,0.032524466,0.148992096,0,0
"[10.75,24] [24,26] [26,28] [28,30] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203184,133988,248774,34598,2.83372,0.906820235,0.039594894,0.17523938,0,0
"[10.75,24] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,218864,118308,248774,50278,2.99052,0.904623683,0.035446369,0.140679609,0,0
"[10.75,24] [24,26] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211000,126172,248774,42414,2.91188,0.905725321,0.031776907,0.136291736,0,0
"[10.75,24] [26,28] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211111,126061,248774,42525,2.91299,0.905709771,0.032050619,0.137247592,0,0
"[10.75,24] [24,26] [26,28] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203247,133925,248774,34661,2.83435,0.906811409,0.035763544,0.139598963,0,0
"[10.75,24] [28,30] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211305,125867,248774,42719,2.91493,0.905682594,0.033755311,0.145764333,0,0
"[10.75,24] [24,26] [28,30] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203441,133731,248774,34855,2.83629,0.906784232,0.035130586,0.132930526,0,0
"[10.75,24] [26,28] [28,30] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203552,133620,248774,34966,2.8374,0.906768683,0.036290327,0.167109224,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,195688,141484,248774,27102,2.75876,0.907870321,0.042028718,0.176877529,0,0
"[10.75,24] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,219130,118042,248774,50544,2.99318,0.90458642,0.028576744,0.120684237,0,0
"[10.75,24] [24,26] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211266,125906,248774,42680,2.91454,0.905688058,0.029085399,0.132584544,0,0
"[10.75,24] [26,28] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211377,125795,248774,42791,2.91565,0.905672508,0.03005371,0.138451104,0,0
"[10.75,24] [24,26] [26,28] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203513,133659,248774,34927,2.83701,0.906774146,0.034052429,0.154945798,0,0
"[10.75,24] [28,30] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211571,125601,248774,42985,2.91759,0.905645331,0.031125285,0.144084859,0,0
"[10.75,24] [24,26] [28,30] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203707,133465,248774,35121,2.83895,0.906746969,0.033012042,0.146948196,0,0
"[10.75,24] [26,28] [28,30] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203818,133354,248774,35232,2.84006,0.90673142,0.033383093,0.136263249,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,195954,141218,248774,27368,2.76142,0.907833058,0.038118794,0.145819453,0,0
"[10.75,24] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211634,125538,248774,43048,2.91822,0.905636506,0.036051405,0.137817398,0,0
"[10.75,24] [24,26] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203770,133402,248774,35184,2.83958,0.906738144,0.032260341,0.138862538,0,0
"[10.75,24] [26,28] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203881,133291,248774,35295,2.84069,0.906722594,0.032665843,0.13230502,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196017,141155,248774,27431,2.76205,0.907824232,0.036028816,0.140878939,0,0
"[10.75,24] [28,30] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204075,133097,248774,35489,2.84263,0.906695418,0.035307597,0.153845847,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196211,140961,248774,27625,2.76399,0.907797056,0.036383551,0.168959757,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196322,140850,248774,27736,2.7651,0.907781506,0.03737018,0.139576957,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,188458,148714,248774,19872,2.68646,0.908883144,0.042702447,0.186340926,0,0
"[10.75,24] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,219411,117761,248774,50825,2.99599,0.904547056,0.026512101,0.109229115,0,0
"[10.75,24] [24,26] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211547,125625,248774,42961,2.91735,0.905648694,0.028837862,0.130610518,0,0
"[10.75,24] [26,28] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211658,125514,248774,43072,2.91846,0.905633144,0.038808752,0.144634456,0,0
"[10.75,24] [24,26] [26,28] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203794,133378,248774,35208,2.83982,0.906734782,0.049933592,0.188217195,0,0
"[10.75,24] [28,30] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211852,125320,248774,43266,2.9204,0.905605967,0.029629153,0.159621559,0,0
"[10.75,24] [24,26] [28,30] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203988,133184,248774,35402,2.84176,0.906707605,0.032528472,0.136710287,0,0
"[10.75,24] [26,28] [28,30] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204099,133073,248774,35513,2.84287,0.906692056,0.03498947,0.154440366,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196235,140937,248774,27649,2.76423,0.907793694,0.042572257,0.15535216,0,0
"[10.75,24] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211915,125257,248774,43329,2.92103,0.905597142,0.035529529,0.158606135,0,0
"[10.75,24] [24,26] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204051,133121,248774,35465,2.84239,0.90669878,0.032119199,0.131264678,0,0
"[10.75,24] [26,28] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204162,133010,248774,35576,2.8435,0.90668323,0.034202811,0.161407042,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196298,140874,248774,27712,2.76486,0.907784868,0.039162579,0.157765235,0,0
"[10.75,24] [28,30] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204356,132816,248774,35770,2.84544,0.906656053,0.033603125,0.133363798,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196492,140680,248774,27906,2.7668,0.907757691,0.035639402,0.160792905,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196603,140569,248774,28017,2.76791,0.907742142,0.037331909,0.152817197,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,188739,148433,248774,20153,2.68927,0.90884378,0.044984735,0.159357251,0,0
"[10.75,24] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,212181,124991,248774,43595,2.92369,0.905559879,0.030112407,0.139952745,0,0
"[10.75,24] [24,26] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204317,132855,248774,35731,2.84505,0.906661517,0.030618021,0.131707475,0,0
"[10.75,24] [26,28] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204428,132744,248774,35842,2.84616,0.906645967,0.033528411,0.136572681,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196564,140608,248774,27978,2.76752,0.907747605,0.038346547,0.142349153,0,0
"[10.75,24] [28,30] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204622,132550,248774,36036,2.8481,0.906618791,0.033491184,0.158549625,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196758,140414,248774,28172,2.76946,0.907720428,0.035154346,0.157671453,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196869,140303,248774,28283,2.77057,0.907704879,0.036856433,0.168497977,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,189005,148167,248774,20419,2.69193,0.908806517,0.042530018,0.160396987,0,0
"[10.75,24] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204685,132487,248774,36099,2.84873,0.906609965,0.042996623,0.182240775,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196821,140351,248774,28235,2.77009,0.907711603,0.036565345,0.14411503,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196932,140240,248774,28346,2.7712,0.907696053,0.038715924,0.162274626,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,189068,148104,248774,20482,2.69256,0.908797691,0.040785303,0.16831335,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,197126,140046,248774,28540,2.77314,0.907668877,0.040384592,0.168813675,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,189262,147910,248774,20676,2.6945,0.908770515,0.041117834,0.177304521,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,189373,147799,248774,20787,2.69561,0.908754965,0.043503177,0.167884382,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,181509,155663,248774,12923,2.61697,0.909856603,0.048861432,0.194462151,0,0
"[10.75,24] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,219568,117604,248774,50982,2.99756,0.904525062,0.027607051,0.133347714,0,0
"[10.75,24] [24,26] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211704,125468,248774,43118,2.91892,0.9056267,0.031367432,0.131517292,0,0
"[10.75,24] [26,28] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,211815,125357,248774,43229,2.92003,0.90561115,0.18672975,0.464935991,0,0
"[10.75,24] [24,26] [26,28] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,203951,133221,248774,35365,2.84139,0.906712788,0.151741476,0.361214847,0,0
"[10.75,24] [28,30] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,212009,125163,248774,43423,2.92197,0.905583974,0.030239686,0.131121391,0,0
"[10.75,24] [24,26] [28,30] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204145,133027,248774,35559,2.84333,0.906685612,0.034609426,0.140120333,0,0
"[10.75,24] [26,28] [28,30] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204256,132916,248774,35670,2.84444,0.906670062,0.033947672,0.135801769,0,0
"[10.75,24] [24,26] [26,28] [28,30] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196392,140780,248774,27806,2.7658,0.9077717,0.042224431,0.156143783,0,0
"[10.75,24] [30,32] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,212072,125100,248774,43486,2.9226,0.905575148,0.037042168,0.145525523,0,0
"[10.75,24] [24,26] [30,32] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204208,132964,248774,35622,2.84396,0.906676786,0.032596799,0.136238311,0,0
"[10.75,24] [26,28] [30,32] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,204319,132853,248774,35733,2.84507,0.906661237,0.033496546,0.130304379,0,0
"[10.75,24] [24,26] [26,28] [30,32] [36,38] [38,40] [40,42] [42,44] [44,46] [48,60]",223035,196455,140717,248774,27869,2.76643,0.907762875,0.037519711,0.153292628,0,0
